participantId,IC_openai_initial,IC_openai
090e6bcce9__S173962665,3.0,3.0
090e6bcce9__S173969006,4.0,4.0
0918d40b0d__S173963106,3.0,3.0
0918d40b0d__S173966101,2.0,2.0
0918d40b0d__S173967899,2.0,2.0
091ca9d14a__S173961749,3.0,3.0
091ca9d14a__S173963995,3.0,3.0
091ca9d14a__S173967153,2.0,2.0
092a7d710b__S173962862,5.0,5.0
092a7d710b__S173967078,3.0,3.0
092a7d710b__S173967548,5.0,5.0
0943407ed9__S173963630,3.0,3.0
0943407ed9__S173967960,5.0,5.0
0943407ed9__S173970598,3.0,3.0
0943eeeecb__S173962830,3.0,3.0
0943eeeecb__S173963787,2.0,2.0
0943eeeecb__S173966590,2.5,2.5
095579f552__S173960682,2.0,2.0
095579f552__S173962039,2.0,2.0
095579f552__S173965297,3.0,3.0
0967ff39da__S173963620,3.6,3.6
0967ff39da__S173968851,2.0,2.0
0967ff39da__S173970600,3.0,3.0
0967ff39da__S173971064,3.0,3.0
09706a1327__S173965766,3.0,3.0
09706a1327__S173966711,3.0,3.0
09706a1327__S173970941,4.0,4.0
09773e3ba1__S173963598,4.0,4.0
09773e3ba1__S173966053,4.0,4.0
09773e3ba1__S173967970,5.0,5.0
09868e29d3__S173960895,2.0,2.0
09868e29d3__S173963105,1.0,1.0
09868e29d3__S173966305,1.0,1.0
0999e47fc8__S173964292,3.0,3.0
0999e47fc8__S173967750,3.0,3.0
0999e47fc8__S173970942,3.0,3.0
099de4a568__S173963469,2.0,2.0
099de4a568__S173966952,5.0,5.0
09a36fe5f5__S173964047,2.0,2.0
09a36fe5f5__S173964563,2.0,2.0
09a36fe5f5__S173966576,2.0,2.0
09a46a75d4__S173962084,2.0,2.0
09a46a75d4__S173965220,1.8,1.8
09a46a75d4__S173968213,2.0,2.0
09a5824787__S173963785,2.0,2.0
09a5824787__S173965193,2.0,2.0
09a5824787__S173969310,3.0,3.0
09a87598ce__S173962358,3.0,3.0
09a87598ce__S173966108,2.0,2.0
09a87598ce__S173966921,3.0,3.0
09b7ab1ed2__S173960276,3.0,3.0
09b7ab1ed2__S173962862,2.0,2.0
09b7ab1ed2__S173968407,4.0,4.0
09b7ab1ed2__S173969427,4.0,4.0
09ba2c586e__S173960210,5.0,5.0
09ba2c586e__S173961470,2.0,2.0
09ba2c586e__S173966214,3.0,3.0
09bab28e3a__S173964033,3.0,3.0
09bab28e3a__S173964651,3.0,3.0
09bab28e3a__S173965005,3.0,3.0
09c57d4b39__S173961471,3.0,3.0
09c57d4b39__S173965051,4.0,4.0
09c57d4b39__S173966482,4.0,4.0
09cabbe420__S173961048,3.0,3.0
09cabbe420__S173963524,2.0,2.0
09cabbe420__S173967876,3.1,3.1
09df86c6fa__S173965410,2.0,2.0
09df86c6fa__S173967167,1.0,1.0
09df86c6fa__S173969403,2.1,2.1
09eba808f1__S173963833,3.0,3.0
09eba808f1__S173967210,3.0,3.0
09eba808f1__S173967876,3.0,3.0
0a0681d6a3__S173965352,3.0,3.0
0a0e636347__S173963117,3.0,3.0
0a0e636347__S173965299,3.0,3.0
0a0e636347__S173967330,3.0,3.0
0a21f9b1ca__S173962654,2.0,2.0
0a21f9b1ca__S173963807,3.0,3.0
0a21f9b1ca__S173965488,3.0,3.0
0a26caada5__S173960548,1.9,1.9
0a26caada5__S173966162,3.0,3.0
0a26caada5__S173968579,3.0,3.0
0a2a992d11__S173963475,2.0,2.0
0a2a992d11__S173966090,2.0,2.0
0a2a992d11__S173966210,2.0,2.0
0a303a1936__S173962559,2.0,2.0
0a303a1936__S173965524,3.0,3.0
0a303a1936__S173968489,2.0,2.0
0a360b4edb__S173967465,3.0,3.0
0a360b4edb__S173968937,3.0,3.0
0a360b4edb__S173971034,3.0,3.0
0a40dea42f__S173965343,2.0,2.0
0a40dea42f__S173969628,2.3,2.3
0a40dea42f__S173970634,2.4,2.4
0a48677a24__S173960548,4.4,4.4
0a48677a24__S173960640,3.0,3.0
0a48677a24__S173968442,2.0,2.0
0a4e7410ba__S173960341,3.0,3.0
0a4e7410ba__S173965147,2.0,2.0
0a4e7410ba__S173965676,5.0,5.0
0a68d6e874__S173961424,3.0,3.0
0a68d6e874__S173961641,3.3,3.3
0a68d6e874__S173968629,2.3,2.3
0a7428f912__S173967888,3.0,3.0
0a7428f912__S173968674,2.0,2.0
0a7428f912__S173969654,2.0,2.0
0a7d0c66b6__S173964401,2.0,2.0
0a7d0c66b6__S173964584,2.0,2.0
0a7d0c66b6__S173965567,2.0,2.0
0a88033494__S173964538,2.0,2.0
0a88033494__S173969672,3.0,3.0
0a88033494__S173970714,3.0,3.0
0a91062f3f__S173966814,4.0,4.0
0a91062f3f__S173969025,3.0,3.0
0a91062f3f__S173971057,4.0,4.0
0a9e0cb1eb__S173961872,2.8,2.8
0a9e0cb1eb__S173968625,3.8,3.8
0a9e0cb1eb__S173970534,3.0,3.0
0aaf1cf059__S173963332,2.0,2.0
0aaf1cf059__S173965535,4.0,4.0
0aaf1cf059__S173967804,4.0,4.0
0aafdc7368__S173961620,2.5,2.5
0aafdc7368__S173962639,4.0,4.0
0aafdc7368__S173966848,2.2,2.2
0abbccb31e__S173960188,2.0,2.0
0abbccb31e__S173964144,3.0,3.0
0abbccb31e__S173970148,2.0,2.0
0ac1a4d872__S173962476,4.3,4.3
0ac1a4d872__S173964624,2.0,2.0
0ac40ad085__S173965962,3.0,3.0
0ac40ad085__S173969169,3.0,3.0
0ac8ba6139__S173964033,4.0,4.0
0ac8ba6139__S173964651,3.0,3.0
0ac8ba6139__S173965005,3.0,3.0
0ae91f8782__S173965456,4.0,4.0
0ae91f8782__S173966388,3.0,3.0
0ae91f8782__S173968624,4.6,4.6
0af4e2d698__S173960944,5.0,5.0
0af4e2d698__S173961113,3.0,3.0
0af4e2d698__S173962893,4.8,4.8
0b04b01c0d__S173960914,2.0,2.0
0b04b01c0d__S173964776,3.0,3.0
0b04b01c0d__S173965698,3.0,3.0
0b0f266b9f__S173962144,3.0,3.0
0b0f266b9f__S173963032,2.0,2.0
0b0f266b9f__S173969293,2.0,2.0
0b1f008e1d__S173964033,2.0,2.0
0b1f008e1d__S173964651,3.0,3.0
0b1f008e1d__S173965005,2.0,2.0
0b200d0d20__S173964485,3.0,3.0
0b200d0d20__S173965133,4.0,4.0
0b200d0d20__S173966814,4.0,4.0
0b30d41a0b__S173964397,4.0,4.0
0b30d41a0b__S173964968,2.9,2.9
0b30d41a0b__S173970097,2.0,2.0
0b32bd12af__S173961473,2.0,2.0
0b32bd12af__S173965437,3.0,3.0
0b32bd12af__S173969907,3.0,3.0
0b3f4526af__S173966980,4.0,4.0
0b3f4526af__S173968844,3.0,3.0
0b3f4526af__S173969118,2.0,2.0
0b46f7b93d__S173964033,3.0,3.0
0b46f7b93d__S173964506,3.0,3.0
0b46f7b93d__S173968027,2.0,2.0
0b5640d549__S173963517,2.0,2.0
0b5640d549__S173965448,3.0,3.0
0b5640d549__S173968570,2.8,2.8
0b57e06c3d__S173961455,2.0,2.0
0b57e06c3d__S173969950,2.0,2.0
0b5ac8f811__S173965180,5.0,5.0
0b5ac8f811__S173967581,5.0,5.0
0b5ac8f811__S173968760,4.1,4.1
0b62a58aca__S173964151,4.0,4.0
0b62a58aca__S173965018,4.0,4.0
0b62a58aca__S173966604,4.1,4.1
0b62a58aca__S173968580,3.5,3.5
0b65198725__S173960726,3.0,3.0
0b65198725__S173961651,2.3,2.3
0b65198725__S173963024,2.0,2.0
0b700db7ca__S173967762,3.5,3.5
0b700db7ca__S173967894,3.0,3.0
0b78fbde1c__S173961529,2.0,2.0
0b78fbde1c__S173965718,3.0,3.0
0b78fbde1c__S173969496,3.0,3.0
0b8a56b355__S173962590,3.0,3.0
0b8a56b355__S173966864,3.0,3.0
0b8a56b355__S173968828,1.0,1.0
0b9cdebc47__S173966005,3.0,3.0
0b9cdebc47__S173967999,2.0,2.0
0b9cdebc47__S173968275,2.2,2.2
0ba6247970__S173962570,3.0,3.0
0ba6247970__S173965975,2.0,2.0
0ba6247970__S173966917,2.0,2.0
0bab8edacd__S173960993,3.0,3.0
0bab8edacd__S173961616,5.0,5.0
0bab8edacd__S173965594,3.0,3.0
0bc6772022__S173966491,3.9,3.9
0bc6772022__S173967044,3.0,3.0
0bc6772022__S173968407,3.2,3.2
0bca52b4d9__S173970410,3.6,3.6
0be0364928__S173964593,2.0,2.0
0be0364928__S173964971,2.0,2.0
0be0364928__S173965176,2.0,2.0
0be0364928__S173969028,3.0,3.0
0bf25fbe51__S173962805,3.0,3.0
0bf25fbe51__S173964506,3.0,3.0
0bf25fbe51__S173968825,2.0,2.0
0bf46aec41__S173966891,2.0,2.0
0bf46aec41__S173969674,2.0,2.0
0bf46aec41__S173969941,1.2,1.2
0c03235f09__S173961283,2.0,2.0
0c03235f09__S173962935,4.0,4.0
0c03235f09__S173970469,1.6,1.6
0c119081a2__S173963785,2.0,2.0
0c119081a2__S173963914,2.0,2.0
0c119081a2__S173966711,3.0,3.0
0c179ae82a__S173962862,2.0,2.0
0c179ae82a__S173967078,3.0,3.0
0c179ae82a__S173967548,2.0,2.0
0c24ff0baa__S173963300,4.0,4.0
0c24ff0baa__S173963873,2.0,2.0
0c24ff0baa__S173966469,3.0,3.0
0c2fb2ce34__S173965766,3.0,3.0
0c2fb2ce34__S173966711,2.9,2.9
0c2fb2ce34__S173970941,4.0,4.0
0c34f2f8ea__S173960931,2.0,2.0
0c34f2f8ea__S173968905,3.0,3.0
0c34f2f8ea__S173970096,2.0,2.0
0c35cdd9fe__S173961177,3.0,3.0
0c35cdd9fe__S173964541,3.9,3.9
0c35cdd9fe__S173970680,2.0,2.0
0c37acafed__S173961048,2.0,2.0
0c37acafed__S173963524,2.0,2.0
0c37acafed__S173967876,2.0,2.0
0c3ca196d0__S173963286,2.0,2.0
0c3ca196d0__S173964210,3.0,3.0
0c3ca196d0__S173964971,2.0,2.0
0c43b97115__S173966322,3.0,3.0
0c43b97115__S173969060,1.4,1.4
0c43b97115__S173970899,3.0,3.0
0c5b2fda72__S173962354,2.0,2.0
0c5b2fda72__S173968501,3.0,3.0
0c5b2fda72__S173970434,2.1,2.1
0c5f2b3ae6__S173965256,4.0,4.0
0c5f2b3ae6__S173966984,2.0,2.0
0c5f2b3ae6__S173969642,2.0,2.0
0c703863de__S173960931,2.0,2.0
0c703863de__S173968905,3.0,3.0
0c703863de__S173970096,1.9,1.9
0c7c0e3baa__S173966393,2.1,2.1
0c7c0e3baa__S173967765,2.4,2.4
0c7c0e3baa__S173969495,2.0,2.0
0c944db80b__S173963244,3.6,3.6
0c944db80b__S173964225,3.0,3.0
0c944db80b__S173964968,2.0,2.0
0c9b640276__S173960376,3.0,3.0
0c9b640276__S173962199,3.0,3.0
0c9b640276__S173968328,3.0,3.0
0ca049d3ac__S173965766,3.0,3.0
0ca049d3ac__S173966711,2.0,2.0
0ca049d3ac__S173970941,2.0,2.0
0cb7061b30__S173962805,3.0,3.0
0cb7061b30__S173963485,3.0,3.0
0cb7061b30__S173965343,3.0,3.0
0cc76f7ef9__S173963833,2.0,2.0
0cc76f7ef9__S173964380,2.0,2.0
0cc76f7ef9__S173965483,2.3,2.3
0cccec1c53__S173961713,4.0,4.0
0cccec1c53__S173963279,2.0,2.0
0cccec1c53__S173964161,4.0,4.0
0cd7ba7d37__S173961048,3.0,3.0
0cd7ba7d37__S173961214,3.0,3.0
0cd7ba7d37__S173969568,2.0,2.0
0ce573eb48__S173960548,4.0,4.0
0ce573eb48__S173960640,3.0,3.0
0ce573eb48__S173968442,4.0,4.0
0ce76bc532__S173960640,2.0,2.0
0ce76bc532__S173960982,2.0,2.0
0ce76bc532__S173970341,2.0,2.0
0ce76bc532__S173971064,2.0,2.0
0cecff2f93__S173964033,3.0,3.0
0cecff2f93__S173964651,3.0,3.0
0cecff2f93__S173965005,2.0,2.0
0cf1b69d83__S173963668,2.0,2.0
0cf1b69d83__S173969884,2.1,2.1
0cf1b69d83__S173971045,3.0,3.0
0cf5d62a8b__S173962175,5.0,5.0
0cf5d62a8b__S173965215,3.0,3.0
0cf5d62a8b__S173968536,5.0,5.0
0d10ecc0a7__S173960718,3.0,3.0
0d10ecc0a7__S173961549,2.0,2.0
0d10ecc0a7__S173962621,3.0,3.0
0d21538f28__S173963677,3.9,3.9
0d21538f28__S173963957,2.0,2.0
0d21538f28__S173964669,2.6,2.6
0d21538f28__S173967655,2.8,2.8
0d239028f6__S173962657,2.2,2.2
0d239028f6__S173964370,2.0,2.0
0d239028f6__S173965974,2.0,2.0
0d26cfcc0d__S173960915,4.0,4.0
0d26cfcc0d__S173963395,3.0,3.0
0d26cfcc0d__S173967217,4.0,4.0
0d27c58fd1__S173960705,5.0,5.0
0d27c58fd1__S173966805,3.0,3.0
0d27c58fd1__S173971039,3.3,3.3
0d31db0698__S173960501,2.0,2.0
0d31db0698__S173966366,3.8,3.8
0d31db0698__S173967034,3.0,3.0
0d31db0698__S173967479,2.0,2.0
0d441008e1__S173963630,2.0,2.0
0d441008e1__S173968236,2.0,2.0
0d441008e1__S173970453,2.0,2.0
0d504050a8__S173965766,3.0,3.0
0d504050a8__S173966711,3.0,3.0
0d504050a8__S173970941,3.0,3.0
0d538d3615__S173960604,2.0,2.0
0d538d3615__S173966903,3.0,3.0
0d538d3615__S173968164,2.0,2.0
0d538d3615__S173969293,2.0,2.0
0d56dabab2__S173961110,2.0,2.0
0d56dabab2__S173964321,3.0,3.0
0d56dabab2__S173970465,2.0,2.0
0d580d699d__S173963032,2.0,2.0
0d580d699d__S173969568,4.0,4.0
0d59ba2f75__S173967960,3.0,3.0
0d59ba2f75__S173968960,2.0,2.0
0d59ba2f75__S173969432,3.0,3.0
0d61acd14f__S173960582,3.0,3.0
0d61acd14f__S173968151,2.7,2.7
0d61acd14f__S173970184,2.0,2.0
0d68ce00f7__S173961437,3.8,3.8
0d68ce00f7__S173964617,4.0,4.0
0d68ce00f7__S173968442,5.0,5.0
0d68ce00f7__S173969496,3.4,3.4
0d699b1fd6__S173960179,3.0,3.0
0d699b1fd6__S173962320,4.0,4.0
0d699b1fd6__S173965642,3.1,3.1
0d699b1fd6__S173965868,2.0,2.0
0d6da77233__S173961129,3.6,3.6
0d6da77233__S173967441,4.0,4.0
0d6ee21f11__S173964610,2.0,2.0
0d6ee21f11__S173967960,2.0,2.0
0d6ee21f11__S173969432,2.0,2.0
0d71595d8c__S173962115,3.0,3.0
0d71595d8c__S173967456,2.0,2.0
0d71595d8c__S173969675,2.3,2.3
0d8090b79e__S173963741,2.0,2.0
0d8090b79e__S173966632,2.0,2.0
0d8090b79e__S173967312,3.0,3.0
0db50a1344__S173961343,2.0,2.0
0db50a1344__S173967692,2.0,2.0
0db50a1344__S173968616,2.0,2.0
0dbc404dce__S173960875,3.0,3.0
0dbc404dce__S173966833,3.0,3.0
0dbc404dce__S173966862,3.0,3.0
0dbf405ff2__S173962829,2.9,2.9
0dbf405ff2__S173965088,3.0,3.0
0dbf405ff2__S173970760,2.0,2.0
0dc6992dd9__S173961177,2.0,2.0
0dc6992dd9__S173962448,3.0,3.0
0dc6992dd9__S173968528,2.0,2.0
0dcc1ea344__S173967820,3.0,3.0
0dcc1ea344__S173969130,2.0,2.0
0dcc1ea344__S173970227,2.0,2.0
0dd5b84b58__S173960843,3.0,3.0
0dd5b84b58__S173965037,2.0,2.0
0dd5b84b58__S173965296,3.0,3.0
0de07e03df__S173961437,3.0,3.0
0de07e03df__S173964785,3.0,3.0
0de07e03df__S173968579,3.0,3.0
0de07e03df__S173970156,3.0,3.0
0df0679818__S173962274,3.7,3.7
0df0679818__S173963839,3.0,3.0
0df0679818__S173965047,3.0,3.0
0df6632aa0__S173961473,2.0,2.0
0df6632aa0__S173965437,2.0,2.0
0df6632aa0__S173969907,3.0,3.0
0df6ca2dd1__S173961987,2.1,2.1
0df6ca2dd1__S173965700,4.0,4.0
0df6ca2dd1__S173967668,2.0,2.0
0dff660b97__S173960593,2.0,2.0
0dff660b97__S173961880,2.8,2.8
0dff660b97__S173967876,3.0,3.0
0e00ac407d__S173961455,3.0,3.0
0e00ac407d__S173965062,4.0,4.0
0e00ac407d__S173969950,2.8,2.8
0e0431f83f__S173964395,4.0,4.0
0e0431f83f__S173967452,2.0,2.0
0e0431f83f__S173967655,3.0,3.0
0e0a7a0694__S173963572,3.0,3.0
0e0a7a0694__S173964911,3.0,3.0
0e0a7a0694__S173970852,4.0,4.0
0e10acc1af__S173960829,3.0,3.0
0e10acc1af__S173965368,2.0,2.0
0e10acc1af__S173969681,2.0,2.0
0e10b2922d__S173961683,2.0,2.0
0e10b2922d__S173964696,2.0,2.0
0e10b2922d__S173970778,2.4,2.4
0e12916f90__S173960371,2.0,2.0
0e12916f90__S173961020,3.0,3.0
0e12916f90__S173966723,3.0,3.0
0e1a599eb4__S173962942,4.0,4.0
0e1a599eb4__S173963539,3.0,3.0
0e1a599eb4__S173968325,1.0,1.0
0e1dee048f__S173963785,5.0,5.0
0e1dee048f__S173965193,1.0,1.0
0e1dee048f__S173969310,3.0,3.0
0e30f63d3d__S173962495,3.0,3.0
0e30f63d3d__S173969507,2.0,2.0
0e30f63d3d__S173969661,2.0,2.0
0e34cc8c1f__S173963694,2.1,2.1
0e34cc8c1f__S173969327,3.0,3.0
0e34cc8c1f__S173969815,4.0,4.0
0e3a00a987__S173964062,3.7,3.7
0e3a00a987__S173967526,3.0,3.0
0e3a00a987__S173969675,3.0,3.0
0e5112448b__S173963504,3.2,3.2
0e5112448b__S173965751,4.0,4.0
0e5112448b__S173969541,2.9,2.9
0e532d0a7c__S173964033,3.0,3.0
0e532d0a7c__S173964651,3.0,3.0
0e532d0a7c__S173965005,1.0,1.0
0e5d0dfce8__S173968526,2.6,2.6
0e5d0dfce8__S173968713,3.0,3.0
0e5d0dfce8__S173969395,3.0,3.0
0e5e60ecbe__S173963475,2.0,2.0
0e5e60ecbe__S173966090,2.0,2.0
0e5e60ecbe__S173966210,3.0,3.0
0e65dc03fb__S173966546,3.6,3.6
0e65dc03fb__S173967286,3.3,3.3
0e65dc03fb__S173970455,3.0,3.0
0e7c907f97__S173962005,5.0,5.0
0e7c907f97__S173963874,4.0,4.0
0e7c907f97__S173964568,2.0,2.0
0e83c28472__S173961250,4.0,4.0
0e83c28472__S173961442,4.0,4.0
0e83c28472__S173969879,3.0,3.0
0e8aa749cf__S173964283,3.0,3.0
0e8aa749cf__S173964501,3.0,3.0
0e8aa749cf__S173967456,3.0,3.0
0e9c977048__S173963300,2.0,2.0
0e9c977048__S173963873,3.6,3.6
0e9c977048__S173966469,5.0,5.0
0eb7077ea5__S173963394,3.0,3.0
0eb7077ea5__S173965670,3.0,3.0
0eb7077ea5__S173968254,4.3,4.3
0ec1494454__S173965459,3.0,3.0
0ec1494454__S173970188,3.3,3.3
0ec5fa221e__S173962514,3.0,3.0
0ec5fa221e__S173965075,3.0,3.0
0ec5fa221e__S173966054,2.0,2.0
0ecd735eb8__S173961814,5.0,5.0
0ecd735eb8__S173962676,4.0,4.0
0ecd735eb8__S173966334,3.0,3.0
0ed54228dc__S173961734,2.0,2.0
0ed54228dc__S173970408,2.0,2.0
0ed54228dc__S173970778,2.0,2.0
0ed85387b7__S173960176,2.0,2.0
0ed85387b7__S173964078,3.0,3.0
0ed85387b7__S173968318,1.3,1.3
0ef2ce6f7e__S173961177,4.0,4.0
0ef2ce6f7e__S173964541,4.0,4.0
0ef2ce6f7e__S173970680,5.0,5.0
0f0117dc9e__S173961685,3.0,3.0
0f0117dc9e__S173964394,2.0,2.0
0f0117dc9e__S173966001,2.0,2.0
0f017d23cd__S173964033,2.0,2.0
0f017d23cd__S173964506,2.7,2.7
0f017d23cd__S173968027,2.0,2.0
0f0b3f2cef__S173965766,4.0,4.0
0f0b3f2cef__S173966711,2.0,2.0
0f0b3f2cef__S173970941,4.0,4.0
0f104d7cfc__S173962199,3.0,3.0
0f104d7cfc__S173968744,3.0,3.0
0f104d7cfc__S173970188,3.0,3.0
0f1d516868__S173960657,2.0,2.0
0f1d516868__S173964593,4.0,4.0
0f1d516868__S173968721,3.0,3.0
0f1d516868__S173970367,3.0,3.0
0f35c76aa3__S173963785,2.0,2.0
0f35c76aa3__S173965193,3.0,3.0
0f35c76aa3__S173969310,5.0,5.0
0f4c191e8c__S173960210,2.0,2.0
0f4c191e8c__S173960495,2.0,2.0
0f4c191e8c__S173968687,2.0,2.0
0f5ec9e6fb__S173961435,3.0,3.0
0f5ec9e6fb__S173963248,3.0,3.0
0f5ec9e6fb__S173969478,3.0,3.0
0f75a9ba69__S173966276,4.0,4.0
0f75a9ba69__S173968437,4.0,4.0
0f75a9ba69__S173970229,4.8,4.8
0f7826e9a6__S173962660,2.5,2.5
0f7826e9a6__S173967607,5.0,5.0
0f7826e9a6__S173969677,5.0,5.0
0f7873e351__S173961752,2.0,2.0
0f7873e351__S173962470,2.0,2.0
0f7873e351__S173969191,2.0,2.0
0f7e87375d__S173965752,2.0,2.0
0f7e87375d__S173966805,2.0,2.0
0f7e87375d__S173970684,2.0,2.0
0f8045fd7c__S173961486,2.4,2.4
0f8045fd7c__S173965298,3.0,3.0
0f9374a62c__S173962615,2.0,2.0
0f9374a62c__S173962652,2.0,2.0
0f9374a62c__S173966440,2.4,2.4
0fb7b6bf66__S173962148,2.0,2.0
0fb7b6bf66__S173970901,4.0,4.0
0fb7b6bf66__S173970969,2.0,2.0
0fcaf74cc9__S173964617,2.0,2.0
0fcaf74cc9__S173968960,2.0,2.0
0fd6ac3952__S173962862,1.0,1.0
0fd6ac3952__S173964073,3.0,3.0
0fd6ac3952__S173968229,2.0,2.0
0fddc920d5__S173964210,3.0,3.0
0fddc920d5__S173969164,2.0,2.0
0fddc920d5__S173970760,1.0,1.0
0fef20af5f__S173960705,2.0,2.0
0fef20af5f__S173964544,3.0,3.0
0fef20af5f__S173969075,2.0,2.0
0ff77e2c52__S173960643,2.0,2.0
0ff77e2c52__S173960753,2.0,2.0
0ff77e2c52__S173966576,2.0,2.0
0ff7c9446c__S173963667,3.0,3.0
0ff7c9446c__S173963833,2.0,2.0
0ff7c9446c__S173968115,2.0,2.0
1002b3f0d3__S173961250,3.0,3.0
1002b3f0d3__S173961442,4.0,4.0
1002b3f0d3__S173969879,2.0,2.0
100a292dbb__S173969187,4.9,4.9
100a292dbb__S173969724,2.0,2.0
100a292dbb__S173970202,4.0,4.0
1011aa0398__S173960657,2.0,2.0
1011aa0398__S173965594,2.0,2.0
102eb7fc00__S173961282,2.0,2.0
102eb7fc00__S173965427,2.2,2.2
102eb7fc00__S173968328,2.0,2.0
102eb7fc00__S173969568,2.0,2.0
1034216e50__S173964030,2.0,2.0
1034216e50__S173967131,2.0,2.0
1034216e50__S173968573,2.0,2.0
103464a155__S173960982,3.0,3.0
103464a155__S173964610,2.0,2.0
103464a155__S173969496,4.9,4.9
103590a90d__S173962129,4.6,4.6
103590a90d__S173963130,4.0,4.0
103590a90d__S173970632,3.0,3.0
1037394edc__S173964917,2.0,2.0
1037394edc__S173965298,3.0,3.0
1037394edc__S173966921,2.2,2.2
10490b42e2__S173966814,3.0,3.0
10490b42e2__S173969025,3.0,3.0
10490b42e2__S173971057,3.0,3.0
104919dedc__S173964344,2.0,2.0
104919dedc__S173967096,2.0,2.0
104919dedc__S173970367,2.8,2.8
1049ca3cd5__S173964173,4.0,4.0
1049ca3cd5__S173968562,3.0,3.0
1049ca3cd5__S173969478,3.0,3.0
1051b51350__S173960683,5.0,5.0
1051b51350__S173965409,5.9,5.9
1051b51350__S173967292,2.0,2.0
105565fdc8__S173964680,2.8,2.8
105565fdc8__S173964849,3.0,3.0
105565fdc8__S173969206,1.0,1.0
105f7ee248__S173961677,3.0,3.0
105f7ee248__S173962649,3.0,3.0
105f7ee248__S173962842,4.0,4.0
106fbc2451__S173963248,3.0,3.0
106fbc2451__S173965459,4.0,4.0
106fbc2451__S173970188,2.0,2.0
107d577c9e__S173960179,2.0,2.0
107d577c9e__S173964544,3.0,3.0
107d577c9e__S173966815,1.0,1.0
107d577c9e__S173969737,2.0,2.0
108669aebc__S173962081,4.0,4.0
108669aebc__S173966514,4.0,4.0
108669aebc__S173970074,2.0,2.0
109cb1ab6d__S173965448,2.0,2.0
109cb1ab6d__S173967634,2.0,2.0
109cb1ab6d__S173970095,2.0,2.0
109f5ad16e__S173965352,3.0,3.0
109f5ad16e__S173969395,4.0,4.0
10b4087d66__S173960721,2.0,2.0
10b4087d66__S173966128,5.0,5.0
10b4087d66__S173966524,3.0,3.0
10b688ae25__S173963033,2.0,2.0
10b688ae25__S173970240,2.2,2.2
10b688ae25__S173970677,3.0,3.0
10bc57563a__S173964829,2.0,2.0
10bc57563a__S173968562,3.0,3.0
10bc57563a__S173970404,3.0,3.0
10d41d8bfb__S173964112,3.0,3.0
10d41d8bfb__S173965114,2.0,2.0
10d41d8bfb__S173968778,3.0,3.0
10d589da55__S173966807,3.0,3.0
10d589da55__S173970735,3.8,3.8
10da092a01__S173961486,2.0,2.0
10da092a01__S173963596,2.0,2.0
10da092a01__S173966491,2.0,2.0
10dadc50b9__S173962452,2.0,2.0
10dadc50b9__S173963448,2.9,2.9
10dadc50b9__S173967752,2.7,2.7
10f1b187b5__S173968672,2.0,2.0
10f1b187b5__S173970074,3.0,3.0
10fb7f67b6__S173960188,4.0,4.0
10fb7f67b6__S173964144,2.0,2.0
10fb7f67b6__S173970148,4.0,4.0
1100dc3e3f__S173961230,3.0,3.0
1100dc3e3f__S173967431,2.0,2.0
1100dc3e3f__S173970942,3.9,3.9
1101691557__S173963548,2.0,2.0
1101691557__S173966831,2.0,2.0
1101691557__S173969151,2.0,2.0
110de99736__S173960558,3.0,3.0
110de99736__S173968790,2.0,2.0
110de99736__S173970367,3.0,3.0
111083ac86__S173960865,3.0,3.0
111083ac86__S173962262,2.0,2.0
111083ac86__S173966205,1.0,1.0
1114fb869d__S173960643,2.0,2.0
1114fb869d__S173960753,3.7,3.7
1114fb869d__S173966576,3.8,3.8
11233c5747__S173961261,2.0,2.0
11233c5747__S173962636,2.0,2.0
11233c5747__S173963066,2.0,2.0
1125b64980__S173960889,2.0,2.0
1125b64980__S173964161,2.0,2.0
1125b64980__S173969077,3.0,3.0
11283153bd__S173961987,2.0,2.0
11283153bd__S173965700,2.0,2.0
11283153bd__S173967668,3.0,3.0
112f22835c__S173962660,3.0,3.0
112f22835c__S173967607,3.0,3.0
112f22835c__S173969677,2.5,2.5
1138879460__S173961065,3.0,3.0
1138879460__S173965623,3.0,3.0
1138879460__S173968188,3.0,3.0
113ed9c5d8__S173960643,2.0,2.0
113ed9c5d8__S173963306,2.3,2.3
113ed9c5d8__S173966629,2.0,2.0
11438bfc7d__S173962421,2.0,2.0
11438bfc7d__S173964607,2.1,2.1
11438bfc7d__S173969421,2.0,2.0
114879356a__S173964617,3.0,3.0
114879356a__S173968851,2.0,2.0
114879356a__S173968960,3.0,3.0
114a24cd27__S173964039,2.0,2.0
114a24cd27__S173966293,3.0,3.0
114a24cd27__S173967739,2.0,2.0
116911545c__S173964518,4.0,4.0
116911545c__S173968857,2.0,2.0
116911545c__S173970811,3.3,3.3
11717bad4e__S173961731,3.0,3.0
11717bad4e__S173962132,3.0,3.0
11717bad4e__S173962369,3.4,3.4
11717bad4e__S173963677,2.0,2.0
117e0d411c__S173960245,2.4,2.4
117e0d411c__S173961880,3.0,3.0
117e0d411c__S173963824,3.0,3.0
117e0d411c__S173966108,2.4,2.4
117f694d5e__S173968442,3.0,3.0
117f694d5e__S173969496,3.0,3.0
118878d396__S173967931,2.4,2.4
118878d396__S173967960,2.4,2.4
118878d396__S173968825,3.6,3.6
1189315f95__S173964144,2.0,2.0
1189315f95__S173967876,2.4,2.4
1189315f95__S173968562,1.0,1.0
